0.041603010096547766,0.2307045463243995
0.0411991607254534,0.22986029344767422
0.039605472624451916,0.2299449438042406
0.0385453623331814,0.23011556485535062
0.038555547257674266,0.22874149837889465
0.037486183842110346,0.2299507499420244
0.036839470348386645,0.23264166126618008
0.03627142178382317,0.23446518219528587
0.03631890374045178,0.2340941910071454
0.03667610979509477,0.2361424672756878
0.036275430001393605,0.23893104695772063
0.03584984394807386,0.24231090159190902
0.034983977818595746,0.24566765320938455
0.035107082891873524,0.2481988997711883
0.0339162472159006,0.25352115180624796
0.033617569492416226,0.25604713006433877
0.033606581892190936,0.25764731576195843
0.03545493096240282,0.2612692868876048
0.03482432571668135,0.26710496318723037
0.03736567221617357,0.27729023830625205
0.04022367253908022,0.2880217473481106
0.04303502981765419,0.29803507402209467
0.044089617474713155,0.31031990263595033
0.04529363729647448,0.3209822524763277
0.04591809040865684,0.3295194656608146
0.045124821566726175,0.33904271658879964
0.045543843364718894,0.3513428558273689
0.04574837191322254,0.362281980759564
0.04757224963975934,0.3711632993729773
0.05025966246304145,0.3831418123803857
0.05022371394556479,0.39488286143530416
0.05253812468205876,0.4055920534989109
0.05394104974014234,0.4191085768112474
0.05342380209162497,0.4327643593092872
0.05432040635158712,0.44307519734864803
0.05520236858491218,0.4532922234652644
0.05479628725243333,0.4628589240471299
0.05515169069234012,0.4703781033200838
0.055279059734414715,0.48044040430205054
0.05239466854405105,0.4811467367679624
0.05215374219714417,0.46920203340568367
0.05286043791347991,0.45586705203015127
0.05272116615899334,0.4445199283326796
0.051902891040830935,0.4342957572401547
0.051520641466066615,0.42382734737785677
0.051175478554154115,0.4145222589992359
0.050911202912367275,0.406127896606264
0.05057532251942057,0.39712187775634444
0.05081774547607072,0.38675129348675746
